reading_id,device_id,timestamp,energy_kwh,region,customer_segment,cost_in_inr
R01641,D041,2025-03-10 08:00:00,1.56,East,Residential,12.48
R01642,D033,2025-03-10 09:00:00,3.55,West,Residential,28.4
R01643,D016,2025-03-10 10:00:00,4.49,East,Commercial,35.92
R01644,D037,2025-03-10 11:00:00,2.38,North,Commercial,19.04
R01645,D036,2025-03-10 12:00:00,0.85,West,Residential,6.8
R01646,D030,2025-03-10 13:00:00,3.69,West,Residential,29.52
R01647,D048,2025-03-10 14:00:00,0.56,North,Commercial,4.48
R01648,D028,2025-03-10 15:00:00,3.75,West,Residential,30.0
R01649,D015,2025-03-10 16:00:00,0.28,East,Commercial,2.24
R01650,D023,2025-03-10 17:00:00,3.29,North,Commercial,26.32
R01651,D023,2025-03-10 18:00:00,4.55,West,Commercial,36.4
R01652,D040,2025-03-10 19:00:00,0.86,West,Residential,6.88
R01653,D029,2025-03-10 20:00:00,1.24,East,Residential,9.92
R01654,D010,2025-03-10 21:00:00,4.87,South,Commercial,38.96
R01655,D020,2025-03-10 22:00:00,2.78,South,Residential,22.24
R01656,D031,2025-03-10 23:00:00,2.87,North,Residential,22.96
R01657,D025,2025-03-11 00:00:00,4.59,West,Commercial,36.72
R01658,D001,2025-03-11 01:00:00,3.71,East,Residential,29.68
R01659,D011,2025-03-11 02:00:00,1.31,East,Commercial,10.48
R01660,D011,2025-03-11 03:00:00,2.2,North,Residential,17.6
R01661,D011,2025-03-11 04:00:00,2.2,West,Residential,17.6
R01662,D030,2025-03-11 05:00:00,3.4,East,Commercial,27.2
R01663,D038,2025-03-11 06:00:00,2.3,East,Commercial,18.4
R01664,D028,2025-03-11 07:00:00,3.33,North,Commercial,26.64
R01665,D008,2025-03-11 08:00:00,0.21,West,Residential,1.68
R01666,D025,2025-03-11 09:00:00,3.45,West,Residential,27.6
R01667,D023,2025-03-11 10:00:00,4.21,West,Residential,33.68
R01668,D001,2025-03-11 11:00:00,4.64,North,Residential,37.12
R01669,D050,2025-03-11 12:00:00,3.7,North,Residential,29.6
R01670,D047,2025-03-11 13:00:00,4.14,East,Commercial,33.12
R01671,D008,2025-03-11 14:00:00,0.77,East,Commercial,6.16
R01672,D036,2025-03-11 15:00:00,2.97,West,Residential,23.76
R01673,D043,2025-03-11 16:00:00,1.57,West,Residential,12.56
R01674,D012,2025-03-11 17:00:00,4.0,East,Residential,32.0
R01675,D042,2025-03-11 18:00:00,4.0,East,Commercial,32.0
R01676,D021,2025-03-11 19:00:00,2.1,South,Commercial,16.8
R01677,D017,2025-03-11 20:00:00,3.6,North,Commercial,28.8
R01678,D005,2025-03-11 21:00:00,1.85,West,Commercial,14.8
R01679,D007,2025-03-11 22:00:00,2.71,North,Commercial,21.68
R01680,D031,2025-03-11 23:00:00,3.82,East,Commercial,30.56
R01681,D021,2025-03-12 00:00:00,2.06,North,Residential,16.48
R01682,D002,2025-03-12 01:00:00,0.74,East,Residential,5.92
R01683,D021,2025-03-12 02:00:00,4.78,South,Residential,38.24
R01684,D035,2025-03-12 03:00:00,4.2,East,Commercial,33.6
R01685,D040,2025-03-12 04:00:00,4.14,North,Commercial,33.12
R01686,D026,2025-03-12 05:00:00,4.86,West,Residential,38.88
R01687,D037,2025-03-12 06:00:00,0.6,South,Commercial,4.8
R01688,D009,2025-03-12 07:00:00,2.75,North,Commercial,22.0
R01689,D036,2025-03-12 08:00:00,2.12,West,Residential,16.96
R01690,D030,2025-03-12 09:00:00,3.53,North,Residential,28.24
R01691,D014,2025-03-12 10:00:00,4.81,East,Residential,38.48
R01692,D031,2025-03-12 11:00:00,4.73,East,Residential,37.84
R01693,D003,2025-03-12 12:00:00,0.97,East,Commercial,7.76
R01694,D042,2025-03-12 13:00:00,1.61,South,Residential,12.88
R01695,D047,2025-03-12 14:00:00,1.94,West,Residential,15.52
R01696,D001,2025-03-12 15:00:00,4.56,North,Commercial,36.48
R01697,D004,2025-03-12 16:00:00,4.04,South,Commercial,32.32
R01698,D021,2025-03-12 17:00:00,2.17,North,Residential,17.36
R01699,D046,2025-03-12 18:00:00,4.2,South,Commercial,33.6
R01700,D044,2025-03-12 19:00:00,3.32,South,Residential,26.56
R01701,D049,2025-03-12 20:00:00,0.36,West,Commercial,2.88
R01702,D049,2025-03-12 21:00:00,2.09,East,Residential,16.72
R01703,D026,2025-03-12 22:00:00,3.09,South,Commercial,24.72
R01704,D018,2025-03-12 23:00:00,0.34,West,Commercial,2.72
R01705,D025,2025-03-13 00:00:00,3.41,North,Commercial,27.28
R01706,D042,2025-03-13 01:00:00,4.85,North,Commercial,38.8
R01707,D027,2025-03-13 02:00:00,0.81,West,Residential,6.48
R01708,D024,2025-03-13 03:00:00,2.12,West,Commercial,16.96
R01709,D015,2025-03-13 04:00:00,4.45,West,Commercial,35.6
R01710,D037,2025-03-13 05:00:00,3.49,East,Commercial,27.92
R01711,D045,2025-03-13 06:00:00,1.35,East,Residential,10.8
R01712,D042,2025-03-13 07:00:00,2.4,North,Residential,19.2
R01713,D045,2025-03-13 08:00:00,1.83,West,Residential,14.64
R01714,D024,2025-03-13 09:00:00,3.19,West,Residential,25.52
R01715,D020,2025-03-13 10:00:00,3.79,East,Commercial,30.32
R01716,D005,2025-03-13 11:00:00,3.56,South,Commercial,28.48
R01717,D046,2025-03-13 12:00:00,3.55,East,Residential,28.4
R01718,D009,2025-03-13 13:00:00,3.61,West,Commercial,28.88
R01719,D005,2025-03-13 14:00:00,3.4,North,Residential,27.2
R01720,D021,2025-03-13 15:00:00,3.61,East,Residential,28.88
R01721,D009,2025-03-13 16:00:00,0.81,South,Commercial,6.48
R01722,D035,2025-03-13 17:00:00,4.93,North,Residential,39.44
R01723,D044,2025-03-13 18:00:00,0.98,East,Residential,7.84
R01724,D042,2025-03-13 19:00:00,0.66,West,Residential,5.28
R01725,D044,2025-03-13 20:00:00,1.97,North,Commercial,15.76
R01726,D045,2025-03-13 21:00:00,1.48,East,Commercial,11.84
R01727,D049,2025-03-13 22:00:00,1.4,West,Commercial,11.2
R01728,D025,2025-03-13 23:00:00,4.93,North,Residential,39.44
R01729,D036,2025-03-14 00:00:00,3.92,North,Residential,31.36
R01730,D021,2025-03-14 01:00:00,1.39,West,Commercial,11.12
R01731,D021,2025-03-14 02:00:00,2.44,North,Residential,19.52
R01732,D014,2025-03-14 03:00:00,2.21,East,Commercial,17.68
R01733,D035,2025-03-14 04:00:00,2.67,West,Commercial,21.36
R01734,D044,2025-03-14 05:00:00,4.9,East,Residential,39.2
R01735,D018,2025-03-14 06:00:00,4.07,South,Residential,32.56
R01736,D048,2025-03-14 07:00:00,2.95,North,Residential,23.6
R01737,D035,2025-03-14 08:00:00,3.04,North,Residential,24.32
R01738,D013,2025-03-14 09:00:00,2.83,South,Commercial,22.64
R01739,D040,2025-03-14 10:00:00,3.3,North,Residential,26.4
R01740,D041,2025-03-14 11:00:00,4.32,East,Commercial,34.56
R01741,D044,2025-03-14 12:00:00,0.61,South,Residential,4.88
R01742,D033,2025-03-14 13:00:00,4.47,East,Commercial,35.76
R01743,D049,2025-03-14 14:00:00,3.25,West,Residential,26.0
R01744,D023,2025-03-14 15:00:00,4.32,South,Commercial,34.56
R01745,D026,2025-03-14 16:00:00,3.92,North,Residential,31.36
R01746,D014,2025-03-14 17:00:00,0.76,West,Commercial,6.08
R01747,D037,2025-03-14 18:00:00,2.73,East,Residential,21.84
R01748,D012,2025-03-14 19:00:00,1.42,West,Commercial,11.36
R01749,D001,2025-03-14 20:00:00,0.19,North,Commercial,1.52
R01750,D031,2025-03-14 21:00:00,1.32,West,Commercial,10.56
R01751,D030,2025-03-14 22:00:00,0.19,West,Commercial,1.52
R01752,D041,2025-03-14 23:00:00,2.4,South,Residential,19.2
R01753,D041,2025-03-15 00:00:00,4.92,North,Commercial,39.36
R01754,D043,2025-03-15 01:00:00,4.3,South,Residential,34.4
R01755,D038,2025-03-15 02:00:00,4.85,West,Residential,38.8
R01756,D033,2025-03-15 03:00:00,2.39,North,Residential,19.12
R01757,D012,2025-03-15 04:00:00,0.35,West,Commercial,2.8
R01758,D043,2025-03-15 05:00:00,0.13,West,Commercial,1.04
R01759,D037,2025-03-15 06:00:00,4.4,West,Commercial,35.2
R01760,D015,2025-03-15 07:00:00,4.92,West,Commercial,39.36
R01761,D032,2025-03-15 08:00:00,2.02,South,Residential,16.16
R01762,D033,2025-03-15 09:00:00,4.23,South,Commercial,33.84
R01763,D031,2025-03-15 10:00:00,3.43,North,Residential,27.44
R01764,D002,2025-03-15 11:00:00,2.34,South,Commercial,18.72
R01765,D015,2025-03-15 12:00:00,0.79,South,Commercial,6.32
R01766,D017,2025-03-15 13:00:00,0.98,East,Residential,7.84
R01767,D005,2025-03-15 14:00:00,3.71,South,Residential,29.68
R01768,D025,2025-03-15 15:00:00,1.35,West,Residential,10.8
R01769,D030,2025-03-15 16:00:00,1.7,South,Residential,13.6
R01770,D007,2025-03-15 17:00:00,1.25,South,Residential,10.0
R01771,D039,2025-03-15 18:00:00,3.26,East,Residential,26.08
R01772,D016,2025-03-15 19:00:00,4.29,East,Commercial,34.32
R01773,D007,2025-03-15 20:00:00,0.1,South,Residential,0.8
R01774,D012,2025-03-15 21:00:00,0.84,West,Commercial,6.72
R01775,D034,2025-03-15 22:00:00,4.91,East,Residential,39.28
R01776,D032,2025-03-15 23:00:00,4.99,North,Commercial,39.92
R01777,D047,2025-03-16 00:00:00,0.2,South,Commercial,1.6
R01778,D018,2025-03-16 01:00:00,4.41,West,Residential,35.28
R01779,D017,2025-03-16 02:00:00,1.59,West,Commercial,12.72
R01780,D031,2025-03-16 03:00:00,3.31,North,Commercial,26.48
R01781,D033,2025-03-16 04:00:00,0.22,North,Commercial,1.76
R01782,D026,2025-03-16 05:00:00,3.2,West,Commercial,25.6
R01783,D041,2025-03-16 06:00:00,1.18,West,Commercial,9.44
R01784,D013,2025-03-16 07:00:00,0.18,West,Residential,1.44
R01785,D025,2025-03-16 08:00:00,4.01,South,Commercial,32.08
R01786,D034,2025-03-16 09:00:00,2.93,North,Residential,23.44
R01787,D045,2025-03-16 10:00:00,1.34,West,Residential,10.72
R01788,D001,2025-03-16 11:00:00,3.78,South,Commercial,30.24
R01789,D030,2025-03-16 12:00:00,2.4,East,Residential,19.2
R01790,D032,2025-03-16 13:00:00,1.14,South,Commercial,9.12
R01791,D020,2025-03-16 14:00:00,3.96,North,Commercial,31.68
R01792,D002,2025-03-16 15:00:00,2.55,West,Commercial,20.4
R01793,D035,2025-03-16 16:00:00,0.68,South,Commercial,5.44
R01794,D040,2025-03-16 17:00:00,4.46,West,Residential,35.68
R01795,D010,2025-03-16 18:00:00,2.3,East,Residential,18.4
R01796,D037,2025-03-16 19:00:00,1.23,West,Residential,9.84
R01797,D008,2025-03-16 20:00:00,1.62,South,Commercial,12.96
R01798,D024,2025-03-16 21:00:00,2.14,South,Commercial,17.12
R01799,D037,2025-03-16 22:00:00,4.97,West,Residential,39.76
R01800,D032,2025-03-16 23:00:00,4.28,West,Residential,34.24
R01801,D023,2025-03-17 00:00:00,1.99,West,Commercial,15.92
R01802,D021,2025-03-17 01:00:00,3.13,North,Commercial,25.04
R01803,D004,2025-03-17 02:00:00,0.68,North,Commercial,5.44
R01804,D017,2025-03-17 03:00:00,3.72,South,Residential,29.76
R01805,D032,2025-03-17 04:00:00,4.09,West,Commercial,32.72
R01806,D035,2025-03-17 05:00:00,3.94,South,Commercial,31.52
R01807,D039,2025-03-17 06:00:00,4.93,South,Commercial,39.44
R01808,D017,2025-03-17 07:00:00,0.5,West,Commercial,4.0
R01809,D002,2025-03-17 08:00:00,0.81,East,Commercial,6.48
R01810,D032,2025-03-17 09:00:00,3.74,South,Commercial,29.92
R01811,D012,2025-03-17 10:00:00,1.14,West,Commercial,9.12
R01812,D038,2025-03-17 11:00:00,3.77,East,Commercial,30.16
R01813,D015,2025-03-17 12:00:00,3.61,South,Residential,28.88
R01814,D038,2025-03-17 13:00:00,3.15,East,Commercial,25.2
R01815,D041,2025-03-17 14:00:00,3.2,East,Residential,25.6
R01816,D003,2025-03-17 15:00:00,2.33,West,Residential,18.64
R01817,D024,2025-03-17 16:00:00,4.54,North,Commercial,36.32
R01818,D006,2025-03-17 17:00:00,3.17,North,Commercial,25.36
R01819,D027,2025-03-17 18:00:00,4.55,West,Commercial,36.4
R01820,D028,2025-03-17 19:00:00,0.36,North,Commercial,2.88
R01821,D048,2025-03-17 20:00:00,1.42,West,Commercial,11.36
R01822,D044,2025-03-17 21:00:00,1.38,South,Commercial,11.04
R01823,D029,2025-03-17 22:00:00,0.61,North,Residential,4.88
R01824,D050,2025-03-17 23:00:00,2.52,East,Residential,20.16
R01825,D013,2025-03-18 00:00:00,3.85,East,Commercial,30.8
R01826,D019,2025-03-18 01:00:00,0.14,South,Commercial,1.12
R01827,D002,2025-03-18 02:00:00,3.79,South,Residential,30.32
R01828,D041,2025-03-18 03:00:00,2.02,East,Commercial,16.16
R01829,D034,2025-03-18 04:00:00,1.98,South,Residential,15.84
R01830,D041,2025-03-18 05:00:00,4.65,South,Residential,37.2
R01831,D028,2025-03-18 06:00:00,3.22,East,Commercial,25.76
R01832,D009,2025-03-18 07:00:00,4.93,East,Residential,39.44
R01833,D006,2025-03-18 08:00:00,3.73,South,Commercial,29.84
R01834,D003,2025-03-18 09:00:00,4.94,East,Residential,39.52
R01835,D036,2025-03-18 10:00:00,3.23,South,Residential,25.84
R01836,D014,2025-03-18 11:00:00,1.49,West,Commercial,11.92
R01837,D008,2025-03-18 12:00:00,2.44,West,Residential,19.52
R01838,D015,2025-03-18 13:00:00,3.68,South,Residential,29.44
R01839,D035,2025-03-18 14:00:00,1.25,North,Commercial,10.0
R01840,D027,2025-03-18 15:00:00,1.9,West,Residential,15.2
R01841,D031,2025-03-18 16:00:00,1.92,West,Residential,15.36
R01842,D027,2025-03-18 17:00:00,4.68,East,Commercial,37.44
R01843,D004,2025-03-18 18:00:00,4.09,North,Commercial,32.72
R01844,D001,2025-03-18 19:00:00,4.55,South,Commercial,36.4
R01845,D036,2025-03-18 20:00:00,2.99,North,Commercial,23.92
R01846,D014,2025-03-18 21:00:00,1.64,South,Residential,13.12
R01847,D050,2025-03-18 22:00:00,3.14,West,Commercial,25.12
R01848,D017,2025-03-18 23:00:00,1.71,East,Commercial,13.68
R01849,D003,2025-03-19 00:00:00,2.06,East,Residential,16.48
R01850,D045,2025-03-19 01:00:00,2.15,South,Commercial,17.2
R01851,D004,2025-03-19 02:00:00,2.81,East,Commercial,22.48
R01852,D010,2025-03-19 03:00:00,3.84,South,Commercial,30.72
R01853,D022,2025-03-19 04:00:00,3.09,West,Commercial,24.72
R01854,D027,2025-03-19 05:00:00,4.88,North,Commercial,39.04
R01855,D015,2025-03-19 06:00:00,0.97,West,Residential,7.76
R01856,D008,2025-03-19 07:00:00,1.87,East,Commercial,14.96
R01857,D039,2025-03-19 08:00:00,1.54,West,Residential,12.32
R01858,D035,2025-03-19 09:00:00,3.38,South,Commercial,27.04
R01859,D041,2025-03-19 10:00:00,2.44,North,Residential,19.52
R01860,D043,2025-03-19 11:00:00,4.69,West,Commercial,37.52
R01861,D019,2025-03-19 12:00:00,3.0,North,Residential,24.0
R01862,D036,2025-03-19 13:00:00,3.09,East,Commercial,24.72
R01863,D013,2025-03-19 14:00:00,0.52,East,Commercial,4.16
R01864,D029,2025-03-19 15:00:00,2.61,South,Residential,20.88
R01865,D013,2025-03-19 16:00:00,4.46,South,Commercial,35.68
R01866,D007,2025-03-19 17:00:00,4.59,South,Commercial,36.72
R01867,D018,2025-03-19 18:00:00,4.01,East,Commercial,32.08
R01868,D042,2025-03-19 19:00:00,0.26,South,Residential,2.08
R01869,D044,2025-03-19 20:00:00,3.76,South,Commercial,30.08
R01870,D009,2025-03-19 21:00:00,2.46,East,Commercial,19.68
R01871,D049,2025-03-19 22:00:00,3.73,South,Commercial,29.84
R01872,D003,2025-03-19 23:00:00,3.21,South,Commercial,25.68
R01873,D001,2025-03-20 00:00:00,0.83,East,Commercial,6.64
R01874,D014,2025-03-20 01:00:00,3.72,North,Commercial,29.76
R01875,D047,2025-03-20 02:00:00,1.56,West,Commercial,12.48
R01876,D004,2025-03-20 03:00:00,3.12,East,Commercial,24.96
R01877,D004,2025-03-20 04:00:00,0.56,South,Commercial,4.48
R01878,D042,2025-03-20 05:00:00,3.55,North,Commercial,28.4
R01879,D050,2025-03-20 06:00:00,4.25,West,Residential,34.0
R01880,D041,2025-03-20 07:00:00,1.6,West,Commercial,12.8
R01881,D019,2025-03-20 08:00:00,4.26,South,Residential,34.08
R01882,D009,2025-03-20 09:00:00,0.5,East,Residential,4.0
R01883,D025,2025-03-20 10:00:00,2.65,South,Residential,21.2
R01884,D050,2025-03-20 11:00:00,3.31,East,Residential,26.48
R01885,D037,2025-03-20 12:00:00,1.59,East,Commercial,12.72
R01886,D045,2025-03-20 13:00:00,3.58,West,Commercial,28.64
R01887,D033,2025-03-20 14:00:00,1.09,South,Commercial,8.72
R01888,D012,2025-03-20 15:00:00,4.56,North,Residential,36.48
R01889,D022,2025-03-20 16:00:00,2.25,South,Residential,18.0
R01890,D027,2025-03-20 17:00:00,2.3,East,Commercial,18.4
R01891,D019,2025-03-20 18:00:00,4.28,North,Residential,34.24
R01892,D044,2025-03-20 19:00:00,0.79,East,Commercial,6.32
R01893,D020,2025-03-20 20:00:00,2.27,East,Residential,18.16
R01894,D043,2025-03-20 21:00:00,0.12,East,Commercial,0.96
R01895,D006,2025-03-20 22:00:00,4.59,East,Commercial,36.72
R01896,D048,2025-03-20 23:00:00,3.81,North,Commercial,30.48
R01897,D017,2025-03-21 00:00:00,4.37,West,Commercial,34.96
R01898,D031,2025-03-21 01:00:00,1.64,South,Residential,13.12
R01899,D015,2025-03-21 02:00:00,3.81,North,Residential,30.48
R01900,D015,2025-03-21 03:00:00,2.69,South,Commercial,21.52
R01901,D015,2025-03-21 04:00:00,1.58,West,Residential,12.64
R01902,D026,2025-03-21 05:00:00,0.68,West,Commercial,5.44
R01903,D018,2025-03-21 06:00:00,1.4,North,Commercial,11.2
R01904,D033,2025-03-21 07:00:00,2.86,East,Commercial,22.88
R01905,D030,2025-03-21 08:00:00,1.67,North,Commercial,13.36
R01906,D022,2025-03-21 09:00:00,0.89,North,Residential,7.12
R01907,D048,2025-03-21 10:00:00,4.39,West,Commercial,35.12
R01908,D042,2025-03-21 11:00:00,1.13,South,Residential,9.04
R01909,D016,2025-03-21 12:00:00,2.71,North,Commercial,21.68
R01910,D030,2025-03-21 13:00:00,3.92,West,Commercial,31.36
R01911,D012,2025-03-21 14:00:00,2.0,North,Commercial,16.0
R01912,D017,2025-03-21 15:00:00,0.82,South,Residential,6.56
R01913,D004,2025-03-21 16:00:00,3.37,South,Residential,26.96
R01914,D010,2025-03-21 17:00:00,0.22,North,Commercial,1.76
R01915,D050,2025-03-21 18:00:00,3.93,South,Residential,31.44
R01916,D040,2025-03-21 19:00:00,2.99,South,Residential,23.92
R01917,D026,2025-03-21 20:00:00,0.19,East,Residential,1.52
R01918,D041,2025-03-21 21:00:00,3.2,North,Residential,25.6
R01919,D030,2025-03-21 22:00:00,1.6,South,Residential,12.8
R01920,D028,2025-03-21 23:00:00,4.52,East,Residential,36.16
R01921,D027,2025-03-22 00:00:00,0.89,South,Commercial,7.12
R01922,D022,2025-03-22 01:00:00,4.46,North,Commercial,35.68
R01923,D045,2025-03-22 02:00:00,0.75,North,Commercial,6.0
R01924,D022,2025-03-22 03:00:00,2.07,West,Residential,16.56
R01925,D038,2025-03-22 04:00:00,4.75,South,Commercial,38.0
R01926,D020,2025-03-22 05:00:00,0.22,East,Commercial,1.76
R01927,D027,2025-03-22 06:00:00,4.46,South,Residential,35.68
R01928,D040,2025-03-22 07:00:00,3.83,East,Commercial,30.64
R01929,D012,2025-03-22 08:00:00,0.22,East,Residential,1.76
R01930,D023,2025-03-22 09:00:00,3.79,North,Residential,30.32
R01931,D028,2025-03-22 10:00:00,3.91,South,Residential,31.28
R01932,D006,2025-03-22 11:00:00,1.01,North,Residential,8.08
R01933,D008,2025-03-22 12:00:00,2.13,East,Commercial,17.04
R01934,D017,2025-03-22 13:00:00,2.46,East,Residential,19.68
R01935,D003,2025-03-22 14:00:00,0.43,East,Residential,3.44
R01936,D027,2025-03-22 15:00:00,0.24,East,Commercial,1.92
R01937,D014,2025-03-22 16:00:00,0.55,South,Commercial,4.4
R01938,D013,2025-03-22 17:00:00,3.88,West,Residential,31.04
R01939,D008,2025-03-22 18:00:00,1.21,West,Commercial,9.68
R01940,D014,2025-03-22 19:00:00,2.93,South,Commercial,23.44
R01941,D039,2025-03-22 20:00:00,1.05,North,Residential,8.4
R01942,D030,2025-03-22 21:00:00,0.68,West,Commercial,5.44
R01943,D028,2025-03-22 22:00:00,2.76,South,Commercial,22.08
R01944,D034,2025-03-22 23:00:00,0.45,West,Commercial,3.6
R01945,D012,2025-03-23 00:00:00,1.47,South,Commercial,11.76
R01946,D042,2025-03-23 01:00:00,0.42,South,Commercial,3.36
R01947,D023,2025-03-23 02:00:00,1.06,South,Commercial,8.48
R01948,D007,2025-03-23 03:00:00,2.37,North,Commercial,18.96
R01949,D050,2025-03-23 04:00:00,1.23,South,Commercial,9.84
R01950,D006,2025-03-23 05:00:00,3.1,West,Residential,24.8
R01951,D040,2025-03-23 06:00:00,1.95,East,Commercial,15.6
R01952,D040,2025-03-23 07:00:00,1.9,East,Commercial,15.2
R01953,D021,2025-03-23 08:00:00,3.14,North,Residential,25.12
R01954,D003,2025-03-23 09:00:00,4.41,West,Commercial,35.28
R01955,D033,2025-03-23 10:00:00,4.43,South,Residential,35.44
R01956,D040,2025-03-23 11:00:00,4.8,North,Commercial,38.4
R01957,D027,2025-03-23 12:00:00,4.91,South,Commercial,39.28
R01958,D045,2025-03-23 13:00:00,0.82,West,Residential,6.56
R01959,D029,2025-03-23 14:00:00,2.91,North,Residential,23.28
R01960,D009,2025-03-23 15:00:00,3.36,South,Residential,26.88
R01961,D023,2025-03-23 16:00:00,3.9,East,Commercial,31.2
R01962,D021,2025-03-23 17:00:00,0.38,West,Residential,3.04
R01963,D010,2025-03-23 18:00:00,4.89,North,Commercial,39.12
R01964,D027,2025-03-23 19:00:00,4.71,East,Residential,37.68
R01965,D016,2025-03-23 20:00:00,3.61,South,Commercial,28.88
R01966,D036,2025-03-23 21:00:00,2.46,North,Residential,19.68
R01967,D007,2025-03-23 22:00:00,1.33,West,Commercial,10.64
R01968,D005,2025-03-23 23:00:00,3.6,East,Commercial,28.8
R01969,D019,2025-03-24 00:00:00,1.34,South,Commercial,10.72
R01970,D013,2025-03-24 01:00:00,2.27,East,Commercial,18.16
R01971,D048,2025-03-24 02:00:00,3.01,South,Residential,24.08
R01972,D023,2025-03-24 03:00:00,4.02,South,Commercial,32.16
R01973,D003,2025-03-24 04:00:00,3.74,North,Commercial,29.92
R01974,D043,2025-03-24 05:00:00,3.93,South,Commercial,31.44
R01975,D038,2025-03-24 06:00:00,1.42,West,Residential,11.36
R01976,D005,2025-03-24 07:00:00,4.21,South,Residential,33.68
R01977,D047,2025-03-24 08:00:00,4.27,North,Residential,34.16
R01978,D044,2025-03-24 09:00:00,1.74,East,Residential,13.92
R01979,D015,2025-03-24 10:00:00,4.43,South,Residential,35.44
R01980,D033,2025-03-24 11:00:00,0.33,West,Commercial,2.64
R01981,D031,2025-03-24 12:00:00,1.77,South,Residential,14.16
R01982,D003,2025-03-24 13:00:00,2.54,West,Commercial,20.32
R01983,D038,2025-03-24 14:00:00,4.78,South,Commercial,38.24
R01984,D018,2025-03-24 15:00:00,1.94,North,Commercial,15.52
R01985,D023,2025-03-24 16:00:00,2.76,North,Commercial,22.08
R01986,D013,2025-03-24 17:00:00,2.3,East,Residential,18.4
R01987,D014,2025-03-24 18:00:00,0.14,East,Residential,1.12
R01988,D033,2025-03-24 19:00:00,3.48,South,Residential,27.84
R01989,D006,2025-03-24 20:00:00,3.42,North,Commercial,27.36
R01990,D043,2025-03-24 21:00:00,4.43,West,Commercial,35.44
R01991,D033,2025-03-24 22:00:00,3.18,South,Commercial,25.44
R01992,D028,2025-03-24 23:00:00,2.61,South,Residential,20.88
R01993,D018,2025-03-25 00:00:00,3.44,South,Residential,27.52
R01994,D015,2025-03-25 01:00:00,3.36,South,Commercial,26.88
